product_name,size,description,image,store_id,price,unit_price,is_special,special_type,special_buy_quantity,special_buy_price
Vittoria Espresso Coffee Beans 1kg,1kg,,https://assets.woolworths.com.au/images/1005/162140.jpg?impolicy=wowsmkqiema&w=260&h=260,4,56.0,$5.60/100g,False,,,
Barilla Al Bronzo Pasta Fusilli 500g,500g,,https://assets.woolworths.com.au/images/1005/6057970.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.5,$0.70/100g,False,,,
Betty Crocker Frosted Chocolate Brownie Mix 500g,500g,,https://assets.woolworths.com.au/images/1005/307786.jpg?impolicy=wowsmkqiema&w=260&h=260,4,7.0,$1.40/100g,False,,,
Continental Cup A Pasta Macc & Cheese 53g,53g,,https://assets.woolworths.com.au/images/1005/6021978.jpg?impolicy=wowsmkqiema&w=260&h=260,4,1.8,$3.40/100g,False,,,
Equal Sweetener Tablets 600 pack,600 pack,,https://assets.woolworths.com.au/images/1005/807039.jpg?impolicy=wowsmkqiema&w=260&h=260,4,13.0,$2.17/100ea,False,,,
Grinders Espresso Coffee Beans 1kg,1kg,,https://assets.woolworths.com.au/images/1005/936138.jpg?impolicy=wowsmkqiema&w=260&h=260,4,36.5,$3.65/100g,False,,,
Harris Coffee Ground Smooth 1kg,1kg,,https://assets.woolworths.com.au/images/1005/93039.jpg?impolicy=wowsmkqiema&w=260&h=260,4,37.0,$3.70/100g,False,,,
Hart & Soul All Natural Supergrain Satay Chicken 250g,250g,,https://assets.woolworths.com.au/images/1005/86692.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.5,$1.80/100g,False,,,
Macro Pecans 250g,250g,,https://assets.woolworths.com.au/images/1005/291167.jpg?impolicy=wowsmkqiema&w=260&h=260,4,11.5,$4.60/100g,False,,,
Maggie Beer Rich & Thick Gravy Finishing Sauce 170g,170g,,https://assets.woolworths.com.au/images/1005/170141.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.0,$2.35/100g,False,,,
Mazzetti Balsamic Vinegar Of Modena 250mL,250mL,,https://assets.woolworths.com.au/images/1005/99917.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.5,$1.40/100ml,False,,,
Pastificio Liguori Penne 500g,500g,,https://assets.woolworths.com.au/images/1005/340965.jpg?impolicy=wowsmkqiema&w=260&h=260,4,5.0,$1.00/100g,False,,,
Pocky Chocolate Value 8 pack,8 pack,,https://assets.woolworths.com.au/images/1005/67916.jpg?impolicy=wowsmkqiema&w=260&h=260,4,7.5,$4.26/100g,False,,,
Stevia Sweet Granulated Jar 75g,75g,,https://assets.woolworths.com.au/images/1005/329037.jpg?impolicy=wowsmkqiema&w=260&h=260,4,8.8,$11.73/100g,False,,,
Tandaco One Pan Dinner Savoury Noodles 200g,200g,,https://assets.woolworths.com.au/images/1005/35970.jpg?impolicy=wowsmkqiema&w=260&h=260,4,5.6,$2.80/100g,False,,,
Always Fresh Medi French Duck Fat 200g,200g,,https://assets.woolworths.com.au/images/1005/929292.jpg?impolicy=wowsmkqiema&w=260&h=260,4,14.0,$7.00/100g,False,,,
Beerenberg Sweet Chilli Relish 180g,180g,,https://assets.woolworths.com.au/images/1005/320703.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.95,$2.75/100g,False,,,
Dollar Sweets Vanilla Bean Paste 95g,95g,,https://assets.woolworths.com.au/images/1005/182725.jpg?impolicy=wowsmkqiema&w=260&h=260,4,7.0,$7.37/100g,False,,,
Gimoka Espresso Classico Pods 10 pack,10 pack,,https://assets.woolworths.com.au/images/1005/6024435.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.25,$0.33/1ea,False,,,
John West Wild Caught Herring Fillets in Tomato Sauce 200g,200g,,https://assets.woolworths.com.au/images/1005/92895.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.9,$19.50/1kg,False,,,
Laucke Multigrain Bread Mix 2.4kg,2.4kg,,https://assets.woolworths.com.au/images/1005/663708.jpg?impolicy=wowsmkqiema&w=260&h=260,4,10.9,$4.54/1kg,False,,,
MasterFoods Chilli Con Carne Recipe Base 170g,170g,,https://assets.woolworths.com.au/images/1005/840618.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.0,$1.88/100g,False,,,
MasterFoods Mild Chicken Curry Slow Cook Sauce 490g,490g,,https://assets.woolworths.com.au/images/1005/777842.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.0,$0.82/100g,False,,,
MasterFoods Seasoning Spaghetti Bolognese 40g,40g,,https://assets.woolworths.com.au/images/1005/23030.jpg?impolicy=wowsmkqiema&w=260&h=260,4,6.5,$1.63/10g,False,,,
McKenzie's Pinto Beans 375g,375g,,https://assets.woolworths.com.au/images/1005/483662.jpg?impolicy=wowsmkqiema&w=260&h=260,4,2.6,$6.93/1kg,False,,,
Meiji Hello Panda Strawberry 47g,47g,,https://assets.woolworths.com.au/images/1005/358591.jpg?impolicy=wowsmkqiema&w=260&h=260,4,1.95,$4.15/100g,False,,,
Natural Ceramic Grinder Himalayan Rock Salt 100g,100g,,https://assets.woolworths.com.au/images/1005/445342.jpg?impolicy=wowsmkqiema&w=260&h=260,4,5.5,$0.55/10g,False,,,
Plenty Cold Pressed Flaxseed Oil 375mL,375mL,,https://assets.woolworths.com.au/images/1005/137539.jpg?impolicy=wowsmkqiema&w=260&h=260,4,12.5,$3.33/100ml,False,,,
South Australian Gourmet Food Company Roast Chicken Gravy 170g,170g,,https://assets.woolworths.com.au/images/1005/906434.jpg?impolicy=wowsmkqiema&w=260&h=260,4,2.7,$1.59/100g,False,,,
Suimin K Pow Flaming Cheesy Chicken Noodle Bowl 105g,105g,,https://assets.woolworths.com.au/images/1005/6025904.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.0,$3.81/100g,False,,,
Taylor's Simmer Sauce Kashmiri Butter Chicken 485g,485g,,https://assets.woolworths.com.au/images/1005/194994.jpg?impolicy=wowsmkqiema&w=260&h=260,4,5.0,$1.03/100g,False,,,
The Han Kitchen Korean BBQ Bulgogi Marinade 280g,280g,,https://assets.woolworths.com.au/images/1005/6015103.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.5,$1.61/100g,False,,,
Woolworths Coat & Cook Seasoning Mix Greek Style Lemon & Herb 25g,25g,,https://assets.woolworths.com.au/images/1005/936393.jpg?impolicy=wowsmkqiema&w=260&h=260,4,1.8,$7.20/100g,False,,,
Woolworths Satay Marinade 330g,330g,,https://assets.woolworths.com.au/images/1005/916518.jpg?impolicy=wowsmkqiema&w=260&h=260,4,2.0,$0.61/100g,False,,,
Woolworths Thai Green Chicken Curry With Jasmine Rice 350g,350g,,https://assets.woolworths.com.au/images/1005/825615.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.0,$1.14/100g,False,,,
Your Condiment Co Chipotle Mayo 250mL,250mL,,https://assets.woolworths.com.au/images/1005/942097.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.0,$1.20/100ml,False,,,
Angas Park Medjool Dates 200g,200g,,https://assets.woolworths.com.au/images/1005/466088.jpg?impolicy=wowsmkqiema&w=260&h=260,4,8.5,$42.50/1kg,False,,,
Ayam Nasi Goreng Paste 185g,185g,,https://assets.woolworths.com.au/images/1005/717730.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.0,$2.16/100g,False,,,
Continental Soup Sensations Harvest Pumpkin & Sour Cream 70g,70g,,https://assets.woolworths.com.au/images/1005/82418.jpg?impolicy=wowsmkqiema&w=260&h=260,4,2.5,$3.57/100g,False,,,
Eti Cracker Crax Pretzel Stick Snack 120g,120g,,https://assets.woolworths.com.au/images/1005/777764.jpg?impolicy=wowsmkqiema&w=260&h=260,4,2.0,$1.67/100g,False,,,
Grinders Rich Espresso Coffee Beans 1kg,1kg,,https://assets.woolworths.com.au/images/1005/161742.jpg?impolicy=wowsmkqiema&w=260&h=260,4,36.5,$3.65/100g,False,,,
Hart & Soul All Natural Panang Curry Recipe Base 80g,80g,,https://assets.woolworths.com.au/images/1005/84043.jpg?impolicy=wowsmkqiema&w=260&h=260,4,2.5,$3.13/100g,False,,,
Heinz Ravioli Ricotta Pasta Pouch With Rich Bolognese & Garlic 350g,350g,,https://assets.woolworths.com.au/images/1005/222124.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.5,$1.29/100g,False,,,
Hoyt's Vanilla Sugar 25g,25g,,https://assets.woolworths.com.au/images/1005/92804.jpg?impolicy=wowsmkqiema&w=260&h=260,4,1.5,$0.60/10g,False,,,
Lipton Iced Tea Passionfruit Sachets 20 pack,20 pack,,https://assets.woolworths.com.au/images/1005/176993.jpg?impolicy=wowsmkqiema&w=260&h=260,4,8.0,$0.40/1ea,False,,,
Nescafe Blend 43 Espresso Instant Coffee Jar 300g,300g,,https://assets.woolworths.com.au/images/1005/212138.jpg?impolicy=wowsmkqiema&w=260&h=260,4,27.5,$9.17/100g,False,,,
Nescafe Gold Smooth Soluble Instant Coffee 180g,180g,,https://assets.woolworths.com.au/images/1005/703743.jpg?impolicy=wowsmkqiema&w=260&h=260,4,23.0,$12.78/100g,False,,,
Nong Shim Kim Chi Noodles 5 pack,5 pack,,https://assets.woolworths.com.au/images/1005/660232.jpg?impolicy=wowsmkqiema&w=260&h=260,4,5.0,$0.83/100g,False,,,
Nong Shim Shrimp Crackers 75g,75g,,https://assets.woolworths.com.au/images/1005/63285.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.0,$4.00/100g,False,,,
Twinings Chai Vanilla Tea Bags 80 pack,80 pack,,https://assets.woolworths.com.au/images/1005/94179.jpg?impolicy=wowsmkqiema&w=260&h=260,4,13.5,$0.17/1ea,False,,,
Buderim Ginger Naked Sliced 350g,350g,,https://assets.woolworths.com.au/images/1005/171865.jpg?impolicy=wowsmkqiema&w=260&h=260,4,8.95,$25.57/1kg,False,,,
Cadbury Chocolate Bar Wispa 36g,36g,,https://assets.woolworths.com.au/images/1005/701826.jpg?impolicy=wowsmkqiema&w=260&h=260,4,2.3,$6.39/100g,False,,,
"Gravox Roast Meat, Red Wine & Garlic Liquid Gravy Pouch 165g",165g,,https://assets.woolworths.com.au/images/1005/222989.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.5,$2.12/100g,False,,,
Green's Gravy Granules For Chicken 120g,120g,,https://assets.woolworths.com.au/images/1005/5649.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.8,$0.40/10g,False,,,
Hoyt's Cinnamon Sugar 70g,70g,,https://assets.woolworths.com.au/images/1005/716793.jpg?impolicy=wowsmkqiema&w=260&h=260,4,2.3,$0.33/10g,False,,,
Laucke Barossa Sourdough Rye Bread Mix 2.4kg,2.4kg,,https://assets.woolworths.com.au/images/1005/252199.jpg?impolicy=wowsmkqiema&w=260&h=260,4,10.9,$4.54/1kg,False,,,
MasterFoods Onion Salt Blend 190g,190g,,https://assets.woolworths.com.au/images/1005/6013098.jpg?impolicy=wowsmkqiema&w=260&h=260,4,6.5,$0.34/10g,False,,,
McKenzie's Natural Sea Salt 100g,100g,,https://assets.woolworths.com.au/images/1005/6010216.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.0,$0.40/10g,False,,,
Nando's Peri-Peri Spice Chilli Salt 50g,50g,,https://assets.woolworths.com.au/images/1005/581143.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.6,$0.92/10g,False,,,
Nuttelex Vegetable Stock 1L,1L,,https://assets.woolworths.com.au/images/1005/6015087.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.9,$0.39/100ml,False,,,
Vittoria Coffee Bags Mountain Grown 20 pack,20 pack,,https://assets.woolworths.com.au/images/1005/157464.jpg?impolicy=wowsmkqiema&w=260&h=260,4,16.0,$0.80/1ea,False,,,
Vittoria Espressotoria Espresso Coffee Capsules 12 pack,12 pack,,https://assets.woolworths.com.au/images/1005/829318.jpg?impolicy=wowsmkqiema&w=260&h=260,4,11.0,$0.92/1ea,False,,,
Woolworths Pitted Prunes 1kg,1kg,,https://assets.woolworths.com.au/images/1005/940161.jpg?impolicy=wowsmkqiema&w=260&h=260,4,11.5,$11.50/1kg,False,,,
Yorkshire Gold Tea Bags 100 pack,100 pack,,https://assets.woolworths.com.au/images/1005/710585.jpg?impolicy=wowsmkqiema&w=260&h=260,4,8.0,$0.08/1ea,False,,,
Your Condiment Co Hot English Mustard 200g,200g,,https://assets.woolworths.com.au/images/1005/943262.jpg?impolicy=wowsmkqiema&w=260&h=260,4,2.6,$1.30/100g,False,,,
Ayam Sweet & Sour Sauce 210mL,210mL,,https://assets.woolworths.com.au/images/1005/6008080.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.0,$1.90/100ml,False,,,
Chang's Gluten Free Noodles 100g,100g,,https://assets.woolworths.com.au/images/1005/263290.jpg?impolicy=wowsmkqiema&w=260&h=260,4,2.65,$2.65/100g,False,,,
Coco Earth Thai Green Chicken Curry With Jasmine Rice 400g,400g,,https://assets.woolworths.com.au/images/1005/95753.jpg?impolicy=wowsmkqiema&w=260&h=260,4,5.5,$1.38/100g,False,,,
Continental Soup Sensations Farmhouse Potato & Leek Serves 2 60g,60g,,https://assets.woolworths.com.au/images/1005/82417.jpg?impolicy=wowsmkqiema&w=260&h=260,4,2.5,$4.17/100g,False,,,
First Press Cold Drip Coffee Concentrate 500mL,500mL,,https://assets.woolworths.com.au/images/1005/309617.jpg?impolicy=wowsmkqiema&w=260&h=260,4,15.0,$3.00/100ml,False,,,
L'Or Espresso Ultimo Intensity 13 Coffee Pods 10 pack,10 pack,,https://assets.woolworths.com.au/images/1005/92329.jpg?impolicy=wowsmkqiema&w=260&h=260,4,8.7,$0.87/1ea,False,,,
La Mesita Sliced Jalapenos 205g,205g,,https://assets.woolworths.com.au/images/1005/6024087.jpg?impolicy=wowsmkqiema&w=260&h=260,4,2.7,$1.32/100g,False,,,
Lee Kum Kee Panda Sauce Oyster 907g,907g,,https://assets.woolworths.com.au/images/1005/364439.jpg?impolicy=wowsmkqiema&w=260&h=260,4,8.5,$0.94/100g,False,,,
Lee Kum Kee Soy Sauce Premium 1.75L,1.75L,,https://assets.woolworths.com.au/images/1005/828048.jpg?impolicy=wowsmkqiema&w=260&h=260,4,9.5,$0.54/100ml,False,,,
Lipton Quality Tips Loose Leaf Tea 250g,250g,,https://assets.woolworths.com.au/images/1005/33817.jpg?impolicy=wowsmkqiema&w=260&h=260,4,6.0,$2.40/100g,False,,,
Lucky Slivered Almonds 110g,110g,,https://assets.woolworths.com.au/images/1005/289612.jpg?impolicy=wowsmkqiema&w=260&h=260,4,5.0,$45.45/1kg,False,,,
MasterFoods Garlic & Herb Spice Blend No Added Salt 42g,42g,,https://assets.woolworths.com.au/images/1005/6019282.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.5,$0.83/10g,False,,,
Nescafe Farmers Origin Pods Origins Brazil Lungo Coffee Capsules 10 pack,10 pack,,https://assets.woolworths.com.au/images/1005/663077.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.25,$0.43/1ea,False,,,
Nongshim Hot & Spicy Bowl Noodle Soup 100g,100g,,https://assets.woolworths.com.au/images/1005/485273.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.0,$3.00/100g,False,,,
Stubb's Hickory Bourbon BBQ Sauce 510g,510g,,https://assets.woolworths.com.au/images/1005/733363.jpg?impolicy=wowsmkqiema&w=260&h=260,4,7.5,$1.47/100g,False,,,
Vittoria Freeze Dried Instant Coffee Mountain Grown 100g,100g,,https://assets.woolworths.com.au/images/1005/159932.jpg?impolicy=wowsmkqiema&w=260&h=260,4,10.5,$10.50/100g,False,,,
Vittoria Mountain Grown Coffee Beans 1kg,1kg,,https://assets.woolworths.com.au/images/1005/284455.jpg?impolicy=wowsmkqiema&w=260&h=260,4,37.0,$3.70/100g,False,,,
Wood Fired Coffee Ground 500g,500g,,https://assets.woolworths.com.au/images/1005/140403.jpg?impolicy=wowsmkqiema&w=260&h=260,4,21.0,$4.20/100g,False,,,
Woolworths Apricot Halves In Syrup 825g,825g,,https://assets.woolworths.com.au/images/1005/88208.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.0,$3.64/1kg,False,,,
Woolworths Crunchy Honey Poppas 650g,650g,,https://assets.woolworths.com.au/images/1005/84893.jpg?impolicy=wowsmkqiema&w=260&h=260,4,5.0,$0.77/100g,False,,,
Your Condiment Co Mild English Mustard 200g,200g,,https://assets.woolworths.com.au/images/1005/942048.jpg?impolicy=wowsmkqiema&w=260&h=260,4,2.6,$1.30/100g,False,,,
Always Fresh Pickled Turnips Lebanese Style 210g,210g,,https://assets.woolworths.com.au/images/1005/6028343.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.0,$19.05/1kg,False,,,
Green's Protein Pancake Mix Chocolate 325g,325g,,https://assets.woolworths.com.au/images/1005/6058590.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.5,$1.38/100g,False,,,
Green's Pudding Lemon Sponge 260g,260g,,https://assets.woolworths.com.au/images/1005/246598.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.75,$1.44/100g,False,,,
Harris Coffee Ground Smooth 200g,200g,,https://assets.woolworths.com.au/images/1005/92218.jpg?impolicy=wowsmkqiema&w=260&h=260,4,8.8,$4.40/100g,False,,,
La Gina Chickpeas 400g,400g,,https://assets.woolworths.com.au/images/1005/6006275.jpg?impolicy=wowsmkqiema&w=260&h=260,4,1.7,$4.25/1kg,False,,,
Lake Prespa Red Peppers Fire Roasted 1kg,1kg,,https://assets.woolworths.com.au/images/1005/781425.jpg?impolicy=wowsmkqiema&w=260&h=260,4,7.5,$7.50/1kg,False,,,
Lee Kum Kee Sauce Soy Salt Reduced 150mL,150mL,,https://assets.woolworths.com.au/images/1005/258585.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.0,$2.00/100ml,False,,,
Lucky Flaked Almonds 110g,110g,,https://assets.woolworths.com.au/images/1005/289717.jpg?impolicy=wowsmkqiema&w=260&h=260,4,5.0,$45.45/1kg,False,,,
Lucky Oven Roasted Almonds 300g,300g,,https://assets.woolworths.com.au/images/1005/247445.jpg?impolicy=wowsmkqiema&w=260&h=260,4,10.0,$33.33/1kg,False,,,
Maggi Dry Recipe Bases Creamy Carbonara 35g,35g,,https://assets.woolworths.com.au/images/1005/452139.jpg?impolicy=wowsmkqiema&w=260&h=260,4,1.85,$5.29/100g,False,,,
Mr Chen's BBQ Sauce Japanese 240mL,240mL,,https://assets.woolworths.com.au/images/1005/6058501.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.5,$1.88/100ml,False,,,
Niulife Organic Extra Thick Coconut Amino Teriyaki Sauce 250mL,250mL,,https://assets.woolworths.com.au/images/1005/223760.jpg?impolicy=wowsmkqiema&w=260&h=260,4,8.5,$3.40/100ml,False,,,
Robert Timms Premium Full-Bodied Granulated Coffee 200g,200g,,https://assets.woolworths.com.au/images/1005/248699.jpg?impolicy=wowsmkqiema&w=260&h=260,4,15.0,$7.50/100g,False,,,
Spam Ham Hot & Spicy 340g,340g,,https://assets.woolworths.com.au/images/1005/153204.jpg?impolicy=wowsmkqiema&w=260&h=260,4,5.4,$15.88/1kg,False,,,
Twinings Morning Tea Bags 100 pack,100 pack,,https://assets.woolworths.com.au/images/1005/575832.jpg?impolicy=wowsmkqiema&w=260&h=260,4,6.75,$0.07/1ea,False,,,
Beerenberg Relish Burger 260g,260g,,https://assets.woolworths.com.au/images/1005/788565.jpg?impolicy=wowsmkqiema&w=260&h=260,4,6.45,$2.48/100g,False,,,
Betty Crocker Chocolate Fudge Cake Mix 450g,450g,,https://assets.woolworths.com.au/images/1005/893643.jpg?impolicy=wowsmkqiema&w=260&h=260,4,6.0,$1.33/100g,False,,,
Coffee. Ground Medium Roast 500g,500g,,https://assets.woolworths.com.au/images/1005/6057341.jpg?impolicy=wowsmkqiema&w=260&h=260,4,11.0,$2.20/100g,False,,,
Crisco Canola Oil 2L,2L,,https://assets.woolworths.com.au/images/1005/2633.jpg?impolicy=wowsmkqiema&w=260&h=260,4,8.0,$0.40/100ml,False,,,
Dole Pineapple Chunks In Juice 822g,822g,,https://assets.woolworths.com.au/images/1005/8449.jpg?impolicy=wowsmkqiema&w=260&h=260,4,6.6,$8.03/1kg,False,,,
Hoyt's Ginger Ground 50g,50g,,https://assets.woolworths.com.au/images/1005/55377.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.4,$0.88/10g,False,,,
Indomie Mi Goreng Fried Noodles 85g,85g,,https://assets.woolworths.com.au/images/1005/110285.jpg?impolicy=wowsmkqiema&w=260&h=260,4,1.0,$1.18/100g,False,,,
Kewpie Mayonnaise Wasabi Flavour 300g,300g,,https://assets.woolworths.com.au/images/1005/790377.jpg?impolicy=wowsmkqiema&w=260&h=260,4,5.5,$1.83/100g,False,,,
Lavazza Qualita Oro Ground Coffee Ground Coffee 250g,250g,,https://assets.woolworths.com.au/images/1005/95682.jpg?impolicy=wowsmkqiema&w=260&h=260,4,11.9,$4.76/100g,False,,,
MasterFoods Ground All Spice 30g,30g,,https://assets.woolworths.com.au/images/1005/36351.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.5,$1.17/10g,False,,,
Moccona Freeze Dried Instant Coffee Hazelnut 95g,95g,,https://assets.woolworths.com.au/images/1005/732545.jpg?impolicy=wowsmkqiema&w=260&h=260,4,10.0,$10.53/100g,False,,,
Nissin Noodles Instant Tonkotsu 100g,100g,,https://assets.woolworths.com.au/images/1005/122361.jpg?impolicy=wowsmkqiema&w=260&h=260,4,1.8,$1.80/100g,False,,,
Noshu No Sugar Added Caramel Baking Chips 140g,140g,,https://assets.woolworths.com.au/images/1005/6028032.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.4,$3.14/100g,False,,,
Piper's Fruit Jelly Sticks 400g,400g,,https://assets.woolworths.com.au/images/1005/6035085.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.2,$0.80/100g,False,,,
Pukka Lemon Ginger & Manuka Honey Tea Bags 20 pack,20 pack,,https://assets.woolworths.com.au/images/1005/6023119.jpg?impolicy=wowsmkqiema&w=260&h=260,4,9.0,$0.45/1ea,False,,,
Starbucks by Nespresso Pike Place Coffee Pods 10 pack,10 pack,,https://assets.woolworths.com.au/images/1005/95082.jpg?impolicy=wowsmkqiema&w=260&h=260,4,9.3,$0.93/1ea,False,,,
Twinings Lady Grey Tea Bags 100 pack,100 pack,,https://assets.woolworths.com.au/images/1005/257224.jpg?impolicy=wowsmkqiema&w=260&h=260,4,13.5,$0.14/1ea,False,,,
Zeus Street Greek Salad Dressing 250mL,250mL,,https://assets.woolworths.com.au/images/1005/6033895.jpg?impolicy=wowsmkqiema&w=260&h=260,4,6.0,$2.40/100ml,False,,,
Always Fresh Olives Parmesan Stuffed 235g,235g,,https://assets.woolworths.com.au/images/1005/789822.jpg?impolicy=wowsmkqiema&w=260&h=260,4,6.0,$25.53/1kg,False,,,
Harris Coffee Ground Strong 1kg,1kg,,https://assets.woolworths.com.au/images/1005/91149.jpg?impolicy=wowsmkqiema&w=260&h=260,4,37.0,$3.70/100g,False,,,
Higher Living Peppermint & Licorice Tea 15 pack,15 pack,,https://assets.woolworths.com.au/images/1005/95185.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.95,$0.26/1ea,False,,,
Higher Living Sweet Dreams Tea Bags 15 pack,15 pack,,https://assets.woolworths.com.au/images/1005/701038.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.95,$0.26/1ea,False,,,
Hubbards Raspberry  & Coconut Toasted Granola 450g,450g,,https://assets.woolworths.com.au/images/1005/150504.jpg?impolicy=wowsmkqiema&w=260&h=260,4,8.5,$1.89/100g,False,,,
Lee Kum Kee Sauce Stir Fry Hoisin 260g,260g,,https://assets.woolworths.com.au/images/1005/762239.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.7,$1.42/100g,False,,,
Lipton Green Tea Bags 100 pack,100 pack,,https://assets.woolworths.com.au/images/1005/882457.jpg?impolicy=wowsmkqiema&w=260&h=260,4,9.2,$4.60/100g,False,,,
Marco Polo European Foods Polenta 750g,750g,,https://assets.woolworths.com.au/images/1005/24883.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.25,$0.43/100g,False,,,
MasterFoods Salt Onion 68g,68g,,https://assets.woolworths.com.au/images/1005/32759.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.5,$0.51/10g,False,,,
Nestle Trix Cereal 310g,310g,,https://assets.woolworths.com.au/images/1005/917126.jpg?impolicy=wowsmkqiema&w=260&h=260,4,7.0,$2.26/100g,False,,,
Robert Timms Premium Espresso Granulated Coffee 200g,200g,,https://assets.woolworths.com.au/images/1005/313153.jpg?impolicy=wowsmkqiema&w=260&h=260,4,15.0,$7.50/100g,False,,,
Rosella Thickly Shredded Pickled Beetroot 410g,410g,,https://assets.woolworths.com.au/images/1005/6027926.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.5,$10.98/1kg,False,,,
Sam's Pantry Clusters Honey Almond Crumble 700g,700g,,https://assets.woolworths.com.au/images/1005/6054555.jpg?impolicy=wowsmkqiema&w=260&h=260,4,7.6,$1.09/100g,False,,,
Samyang Buldak Taco Spicy Ramen 675g 5 pack,5 pack,,https://assets.woolworths.com.au/images/1005/6059033.jpg?impolicy=wowsmkqiema&w=260&h=260,4,12.5,$9.26/100g,False,,,
Sole Mare Wood Smoked Mussels 120g,120g,,https://assets.woolworths.com.au/images/1005/234567.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.0,$33.33/1kg,False,,,
Sunrice Yum Asian Style Beef Flavour Instant Rice Noodles 62g,62g,,https://assets.woolworths.com.au/images/1005/6026480.jpg?impolicy=wowsmkqiema&w=260&h=260,4,1.5,$2.42/100g,False,,,
Well & Good Gluten Free Choc Fudge Brownie Mix 400g,400g,,https://assets.woolworths.com.au/images/1005/208976.jpg?impolicy=wowsmkqiema&w=260&h=260,4,6.0,$1.50/100g,False,,,
dc Coffee The Darkness Beans 250g,250g,,https://assets.woolworths.com.au/images/1005/905320.jpg?impolicy=wowsmkqiema&w=260&h=260,4,8.0,$3.20/100g,False,,,
Beerenberg Australian Fruit Chutney 180g,180g,,https://assets.woolworths.com.au/images/1005/320534.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.95,$2.75/100g,False,,,
Bushells Coffee Essence Sweet Chicory 250mL,250mL,,https://assets.woolworths.com.au/images/1005/33839.jpg?impolicy=wowsmkqiema&w=260&h=260,4,6.0,$2.40/100ml,False,,,
Celestial Seasonings Bengal Spice Herbal Tea Bags 20 pack,20 pack,,https://assets.woolworths.com.au/images/1005/308422.jpg?impolicy=wowsmkqiema&w=260&h=260,4,5.9,$0.30/1ea,False,,,
Continental Soup Sensations Cheesy Broccoli & Potato Serves 2 56g,56g,,https://assets.woolworths.com.au/images/1005/82711.jpg?impolicy=wowsmkqiema&w=260&h=260,4,2.5,$4.46/100g,False,,,
Haday Gold Label Oyster Sauce 530mL,530mL,,https://assets.woolworths.com.au/images/1005/803884.jpg?impolicy=wowsmkqiema&w=260&h=260,4,3.9,$0.74/100ml,False,,,
Jelly Joy Slurpy Lychee Jelly Drink 150g,150g,,https://assets.woolworths.com.au/images/1005/750060.jpg?impolicy=wowsmkqiema&w=260&h=260,4,1.5,$1.00/100g,False,,,
Knorr Chicken Powder 227g,227g,,https://assets.woolworths.com.au/images/1005/359103.jpg?impolicy=wowsmkqiema&w=260&h=260,4,8.0,$3.52/100g,False,,,
Kraft Vegan Mac & Cheese Dinner 150g,150g,,https://assets.woolworths.com.au/images/1005/167302.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.8,$3.20/100g,False,,,
Lowan Quick Whole Grain Oats 1kg,1kg,,https://assets.woolworths.com.au/images/1005/321862.jpg?impolicy=wowsmkqiema&w=260&h=260,4,4.0,$0.40/100g,False,,,
